Group	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00011	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00024	Otu00025	Otu00026	Otu00027	Otu00028	Otu00029	Otu00030	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00046	Otu00047	Otu00048	Otu00049	Otu00050	Otu00051	Otu00052	Otu00053	Otu00054	Otu00055	Otu00056	Otu00057	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00066	Otu00067	Otu00068	Otu00069	Otu00070	Otu00071	Otu00072	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00080	Otu00081	Otu00082	Otu00083	Otu00084	Otu00085	Otu00086	Otu00087	Otu00088	Otu00089	Otu00090	Otu00091	Otu00092	Otu00093	Otu00094	Otu00095	Otu00096	Otu00097	Otu00098	Otu00099	Otu00100	Otu00101	Otu00102	Otu00103	Otu00104	Otu00105	Otu00106	Otu00107	Otu00108	Otu00109	Otu00110	Otu00111	Otu00112	Otu00113	Otu00114	Otu00115	Otu00116	Otu00117	Otu00118	Otu00119	Otu00120	Otu00121	Otu00122	Otu00123	Otu00124	Otu00125	Otu00126	Otu00127	Otu00128	Otu00129	Otu00130	Otu00131	Otu00132	Otu00133	Otu00134	Otu00135	Otu00136	Otu00137	Otu00138	Otu00139	Otu00140	Otu00141	Otu00142	Otu00143	Otu00144	Otu00145	Otu00146	Otu00147	Otu00148	Otu00149	Otu00150	Otu00151	Otu00152	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00165	Otu00166	Otu00167	Otu00168	Otu00169	Otu00170	Otu00171	Otu00172	Otu00173	Otu00174	Otu00175	Otu00176	Otu00177	Otu00178	Otu00179	Otu00180	Otu00181	Otu00182	Otu00183	Otu00184	Otu00185	Otu00186	Otu00187	Otu00188	Otu00189	Otu00190	Otu00191	Otu00192	Otu00193	Otu00194	Otu00195	Otu00196	Otu00197	Otu00198	Otu00199	Otu00200	Otu00201	Otu00202	Otu00203	Otu00204	Otu00205	Otu00206	Otu00207	Otu00208	Otu00209	Otu00210	Otu00211	Otu00212	Otu00213	Otu00214	Otu00215	Otu00216	Otu00217	Otu00218	Otu00219	Otu00220	Otu00221	Otu00222	Otu00223	Otu00224	Otu00225	Otu00226	Otu00227	Otu00228	Otu00229	Otu00230	Otu00231	Otu00232	Otu00233	Otu00234	Otu00235	Otu00236	Otu00237	Otu00238	Otu00239	Otu00240	Otu00241	Otu00242	Otu00243	Otu00244	Otu00245	Otu00246	Otu00247	Otu00248	Otu00249	Otu00250	Otu00251	Otu00252	Otu00253	Otu00254	Otu00255	Otu00256	Otu00257	Otu00258	Otu00259	Otu00260	Otu00261	Otu00262	Otu00263	Otu00264	Otu00265	Otu00266	Otu00267	Otu00268	Otu00269	Otu00270	Otu00271	Otu00272	Otu00273	Otu00274	Otu00275	Otu00276	Otu00277	Otu00278	Otu00279	Otu00280	Otu00281	Otu00282	Otu00283	Otu00284	Otu00285	Otu00286	Otu00287	Otu00288	Otu00289	Otu00290	Otu00291	Otu00292	Otu00293	Otu00294	Otu00295	Otu00296	Otu00297	Otu00298	Otu00299	Otu00300	Otu00301	Otu00302	Otu00303	Otu00304	Otu00305	Otu00306	Otu00307	Otu00308	Otu00309	Otu00310	Otu00311	Otu00312	Otu00313	Otu00314	Otu00315	Otu00316	Otu00317	Otu00318	Otu00319	Otu00320	Otu00321	Otu00322	Otu00323	Otu00324	Otu00325	Otu00326	Otu00327	Otu00328	Otu00329	Otu00330	Otu00331	Otu00332	Otu00333	Otu00334	Otu00335	Otu00336	Otu00337	Otu00338	Otu00339	Otu00340	Otu00341	Otu00342	Otu00343	Otu00344	Otu00345	Otu00346	Otu00347	Otu00348	Otu00349	Otu00350	Otu00351	Otu00352	Otu00353	Otu00354	Otu00355	Otu00356	Otu00357	Otu00358	Otu00359	Otu00360	Otu00361	Otu00362	Otu00363	Otu00364	Otu00365	Otu00366	Otu00367	Otu00368	Otu00369	Otu00370	Otu00371	Otu00372	Otu00373	Otu00374	Otu00375	Otu00376	Otu00377	Otu00378	Otu00379	Otu00380	Otu00381	Otu00382	Otu00383	Otu00384	Otu00385	Otu00386	Otu00387	Otu00388	Otu00389	Otu00390	Otu00391	Otu00392	Otu00393	Otu00394	Otu00395	Otu00396	Otu00397	Otu00398	Otu00399	Otu00400	Otu00401	Otu00402	Otu00403	Otu00404	Otu00405	Otu00406	Otu00407	Otu00408	Otu00409	Otu00410	Otu00411	Otu00412	Otu00413	Otu00414	Otu00415	Otu00416	Otu00417	Otu00418	Otu00419	Otu00420	Otu00421	Otu00422	Otu00423	Otu00424	Otu00425	Otu00426	Otu00427	Otu00428	Otu00429	Otu00430	Otu00431	Otu00432	Otu00433	Otu00434	Otu00435	Otu00436	Otu00437	Otu00438	Otu00439	Otu00440	Otu00441	Otu00442	Otu00443	Otu00444	Otu00445	Otu00446	Otu00447	Otu00448	Otu00449	Otu00450	Otu00451	Otu00452	Otu00453	Otu00454	Otu00455	Otu00456	Otu00457	Otu00458	Otu00459	Otu00460	Otu00461	Otu00462	Otu00463	Otu00464	Otu00465	Otu00466	Otu00467	Otu00468	Otu00469	Otu00470	Otu00471	Otu00472	Otu00473	Otu00474	Otu00475	Otu00476	Otu00477	Otu00478	Otu00479	Otu00480	Otu00481	Otu00482	Otu00483	Otu00484	Otu00485	Otu00486	Otu00487	Otu00488	Otu00489	Otu00490	Otu00491	Otu00492	Otu00493	Otu00494	Otu00495	Otu00496	Otu00497	Otu00498	Otu00499	Otu00500	Otu00501	Otu00502	Otu00503	Otu00504	Otu00505	Otu00506	Otu00507	Otu00508	Otu00509	Otu00510	Otu00511	Otu00512	Otu00513	Otu00514	Otu00515	Otu00516	Otu00517	Otu00518	Otu00519	Otu00520	Otu00521	Otu00522	Otu00523	Otu00524	Otu00525	Otu00526	Otu00527	Otu00528	Otu00529	Otu00530	Otu00531	Otu00532	Otu00533	Otu00534	Otu00535	Otu00536	Otu00537	Otu00538	Otu00539	Otu00540	Otu00541	Otu00542	Otu00543	Otu00544	Otu00545	Otu00546	Otu00547	Otu00548	Otu00549	Otu00550	Otu00551	Otu00552	Otu00553	Otu00554	Otu00555	Otu00556	Otu00557	Otu00558	Otu00559	Otu00560	Otu00561	Otu00562	Otu00563	Otu00564	Otu00565	Otu00566	Otu00567	Otu00568	Otu00569	Otu00570	Otu00571	Otu00572	Otu00573	Otu00574	Otu00575	Otu00576	Otu00577	Otu00578	Otu00579	Otu00580	Otu00581	Otu00582	Otu00583	Otu00584	Otu00585	Otu00586	Otu00587	Otu00588	Otu00589	Otu00590	Otu00591	Otu00592	Otu00593	Otu00594	Otu00595	Otu00596	Otu00597	Otu00598	Otu00599	Otu00600	Otu00601	Otu00602	Otu00603	Otu00604	Otu00605	Otu00606	Otu00607	Otu00608	Otu00609	Otu00610	Otu00611	Otu00612	Otu00613	Otu00614	Otu00615	Otu00616	Otu00617	Otu00618	Otu00619	Otu00620	Otu00621	Otu00622	Otu00623	Otu00624	Otu00625	Otu00626	Otu00627	Otu00628	Otu00629	Otu00630	Otu00631	Otu00632	Otu00633	Otu00634	Otu00635	Otu00636	Otu00637	Otu00638	Otu00639	Otu00640	Otu00641	Otu00642	Otu00643	Otu00644	Otu00645	Otu00646	Otu00647	Otu00648	Otu00649	Otu00650	Otu00651	Otu00652	Otu00653	Otu00654	Otu00655	Otu00656	Otu00657	Otu00658	Otu00659	Otu00660	Otu00661	Otu00662	Otu00663	Otu00664	Otu00665	Otu00666	Otu00667	Otu00668	Otu00669	Otu00670	Otu00671	Otu00672	Otu00673	Otu00674	Otu00675	Otu00676	Otu00677	Otu00678	Otu00679	Otu00680	Otu00681	Otu00682	Otu00683	Otu00684	Otu00685	Otu00686	Otu00687	Otu00688	Otu00689	Otu00690	Otu00691	Otu00692	Otu00693	Otu00694	Otu00695	Otu00696	Otu00697	Otu00698	Otu00699	Otu00700	Otu00701	Otu00702	Otu00703	Otu00704	Otu00705	Otu00706	Otu00707	Otu00708	Otu00709	Otu00710	Otu00711	Otu00712	Otu00713	Otu00714	Otu00715	Otu00716	Otu00717	Otu00718	Otu00719	Otu00720	Otu00721	Otu00722	Otu00723	Otu00724	Otu00725	Otu00726	Otu00727	Otu00728	Otu00729	Otu00730	Otu00731	Otu00732	Otu00733	Otu00734	Otu00735	Otu00736	Otu00737	Otu00738	Otu00739	Otu00740	Otu00741	Otu00742	Otu00743	Otu00744	Otu00745	Otu00746	Otu00747	Otu00748	Otu00749	Otu00750	Otu00751	Otu00752	Otu00753	Otu00754	Otu00755	Otu00756	Otu00757	Otu00758	Otu00759	Otu00760	Otu00761	Otu00762	Otu00763	Otu00764	Otu00765	Otu00766	Otu00767	Otu00768	Otu00769	Otu00770	Otu00771	Otu00772	Otu00773	Otu00774	Otu00775	Otu00776	Otu00777	Otu00778	Otu00779	Otu00780	Otu00781	Otu00782	Otu00783	Otu00784	Otu00785	Otu00786	Otu00787	Otu00788	Otu00789	Otu00790	Otu00791	Otu00792	Otu00793	Otu00794	Otu00795	Otu00796	Otu00797	Otu00798	Otu00799	Otu00800	Otu00801	Otu00802	Otu00803	Otu00804	Otu00805	Otu00806	Otu00807	Otu00808	Otu00809	Otu00810	Otu00811	Otu00812	Otu00813	Otu00814	Otu00815	Otu00816	Otu00817	Otu00818	Otu00819	Otu00820	Otu00821	Otu00822	Otu00823	Otu00824	Otu00825	Otu00826	Otu00827	Otu00828	Otu00829	Otu00830	Otu00831	Otu00832	Otu00833	Otu00834	Otu00835	Otu00836	Otu00837	Otu00838	Otu00839	Otu00840	Otu00841	Otu00842	Otu00843	Otu00844	Otu00845	Otu00846	Otu00847	Otu00848	Otu00849	Otu00850	Otu00851	Otu00852	Otu00853	Otu00854	Otu00855	Otu00856	Otu00857	Otu00858	Otu00859	Otu00860	Otu00861	Otu00862	Otu00863	Otu00864	Otu00865	Otu00866	Otu00867	Otu00868	Otu00869	Otu00870	Otu00871	Otu00872	Otu00873	Otu00874	Otu00875	Otu00876	Otu00877	Otu00878	Otu00879	Otu00880	Otu00881	Otu00882	Otu00883	Otu00884	Otu00885	Otu00886	Otu00887	Otu00888	Otu00889	Otu00890	Otu00891	Otu00892	Otu00893	Otu00894	Otu00895	Otu00896	Otu00897	Otu00898	Otu00899	Otu00900	Otu00901	Otu00902	Otu00903	Otu00904	Otu00905	Otu00906	Otu00907	Otu00908	Otu00909	Otu00910	Otu00911	Otu00912	Otu00913	Otu00914	Otu00915	Otu00916	Otu00917	Otu00918	Otu00919	Otu00920	Otu00921	Otu00922	Otu00923	Otu00924	Otu00925	Otu00926	Otu00927	Otu00928	Otu00929	Otu00930	Otu00931	Otu00932	Otu00933	Otu00934	Otu00935	Otu00936	Otu00937	Otu00938	Otu00939	Otu00940	Otu00941	Otu00942	Otu00943	Otu00944	Otu00945	Otu00946	Otu00947	Otu00948	Otu00949	Otu00950	Otu00951	Otu00952	Otu00953	Otu00954	Otu00955	Otu00956	Otu00957	Otu00958	Otu00959	Otu00960	Otu00961	Otu00962	Otu00963	Otu00964	Otu00965	Otu00966	Otu00967	Otu00968	Otu00969	Otu00970	Otu00971	Otu00972	Otu00973	Otu00974	Otu00975	Otu00976	Otu00977	Otu00978	Otu00979	Otu00980	Otu00981	Otu00982	Otu00983	Otu00984	Otu00985	Otu00986	Otu00987	Otu00988	Otu00989	Otu00990	Otu00991	Otu00992	Otu00993	Otu00994	Otu00995	Otu00996	Otu00997	Otu00998	Otu00999	Otu01000	Otu01001	Otu01002	Otu01003	Otu01004	Otu01005	Otu01006	Otu01007	Otu01008	Otu01009	Otu01010	Otu01011	Otu01012	Otu01013	Otu01014	Otu01015	Otu01016	Otu01017	Otu01018	Otu01019	Otu01020	Otu01021	Otu01022	Otu01023	Otu01024	Otu01025	Otu01026	Otu01027	Otu01028	Otu01029	Otu01030	Otu01031	Otu01032	Otu01033	Otu01034	Otu01035	Otu01036	Otu01037	Otu01038	Otu01039	Otu01040	Otu01041	Otu01042	Otu01043	Otu01044	Otu01045	Otu01046	Otu01047	Otu01048	Otu01049	Otu01050	Otu01051	Otu01052	Otu01053	Otu01054	Otu01055	Otu01056	Otu01057	Otu01058	Otu01059	Otu01060	Otu01061	Otu01062	Otu01063	Otu01064	Otu01065	Otu01066	Otu01067	Otu01068	Otu01069	Otu01070	Otu01071	Otu01072	Otu01073	Otu01074	Otu01075	Otu01076	Otu01077	Otu01078	Otu01079	Otu01080	Otu01081	Otu01082	Otu01083	Otu01084	Otu01085	Otu01086	Otu01087	Otu01088	Otu01089	Otu01090	Otu01091	Otu01092	Otu01093	Otu01094	Otu01095	Otu01096	Otu01097	Otu01098	Otu01099	Otu01100	Otu01101	Otu01102	Otu01103	Otu01104	Otu01105	Otu01106	Otu01107	Otu01108	Otu01109	Otu01110	Otu01111	Otu01112	Otu01113	Otu01114	Otu01115	Otu01116	Otu01117	Otu01118	Otu01119	Otu01120	Otu01121	Otu01122	Otu01123	Otu01124	Otu01125	Otu01126	Otu01127	Otu01128	Otu01129	Otu01130	Otu01131	Otu01132	Otu01133	Otu01134	Otu01135	Otu01136	Otu01137	Otu01138	Otu01139	Otu01140	Otu01141	Otu01142	Otu01143	Otu01144	Otu01145	Otu01146	Otu01147	Otu01148	Otu01149	Otu01150	Otu01151	Otu01152	Otu01153	Otu01154	Otu01155	Otu01156	Otu01157	Otu01158	Otu01159	Otu01160	Otu01161	Otu01162	Otu01163	Otu01164	Otu01165	Otu01166	Otu01167	Otu01168	Otu01169	Otu01170
Aik-D	0	8	8	19	124	38	464	23	173	28	26	0	14	34	8	0	0	10	0	17	16	57	1	0	0	5	45	30	0	5	5	107	57	14	660	2	8	0	0	7	0	0	33	0	0	0	0	2	10	0	0	0	137	0	0	1	0	29	2	0	0	19	8	1	8	10	0	0	10	8	0	0	11	421	0	18	4	0	0	5	0	3	0	0	0	0	1	154	10	0	54	0	1	0	0	0	4	69	0	0	2	0	0	0	0	0	1	3	0	21	0	0	0	6	0	2	0	240	4	0	14	3	9	3	4	0	1	18	0	26	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	1	0	0	5	0	2	0	0	5	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	37	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	7	1	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	9	0	0	0	5	2	0	0	0	0	0	1	0	0	0	0	3	0	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Aik-T	0	3	9	15	49	147	0	3	32	13	28	0	56	14	1	0	0	3	15	1	22	69	1	2	0	5	40	14	114	1	2	2	6	2	123	0	5	0	0	2	0	0	18	0	0	0	0	5	0	0	0	0	34	0	0	0	0	2	0	0	1	5	5	0	0	5	0	0	9	3	0	0	38	10	0	10	5	0	0	0	0	1	0	0	0	0	9	26	0	0	25	0	0	0	0	0	3	3	0	0	7	0	0	0	27	0	2	2	0	4	1	0	0	2	0	0	0	5	1	4	8	0	2	0	0	0	1	23	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	6	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
